cust_id,transaction_type,transaction_date,subscription_type,subscription_price
9877,initial,2020-12-01,MAX,99
9878,initial,2021-09-01,PRO,75
9879,initial,2021-04-01,PRO,75
9880,initial,2020-06-01,BASIC,33
9881,initial,2020-08-01,PRO,65
9882,initial,2021-08-01,PRO,75
9883,initial,2021-05-01,BASIC,43
9884,initial,2022-10-01,PRO,85
9885,initial,2022-12-01,BASIC,53
9886,initial,2022-07-01,BASIC,53
9887,initial,2021-08-01,MAX,109
9888,initial,2021-03-01,MAX,109
9889,initial,2021-03-01,BASIC,43
9890,initial,2021-06-01,PRO,75
9891,initial,2022-10-01,BASIC,53
9892,initial,2020-09-01,PRO,65
9893,initial,2021-07-01,MAX,109
9894,initial,2021-10-01,MAX,109
9895,initial,2020-08-01,BASIC,33
9896,initial,2022-07-01,BASIC,53
9897,initial,2020-04-01,BASIC,33
9898,initial,2022-01-01,MAX,119
9899,initial,2021-11-01,PRO,75
9900,initial,2022-08-01,BASIC,53
9901,initial,2022-03-01,BASIC,53
9902,initial,2021-07-01,BASIC,43
9903,initial,2020-04-01,MAX,99
9904,initial,2022-01-01,BASIC,53
9905,initial,2021-10-01,PRO,75
9906,initial,2020-04-01,BASIC,33
9907,initial,2021-10-01,PRO,75
9908,initial,2020-10-01,PRO,65
9909,initial,2020-04-01,MAX,99
9910,initial,2022-06-01,PRO,85
9911,initial,2020-01-01,PRO,65
9912,initial,2021-09-01,PRO,75
9913,initial,2020-07-01,PRO,65
9914,initial,2022-01-01,PRO,85
9915,initial,2022-10-01,BASIC,53
9916,initial,2022-09-01,MAX,119
9917,initial,2022-06-01,MAX,119
9918,initial,2021-06-01,BASIC,43
9919,initial,2022-02-01,MAX,119
9920,initial,2021-01-01,MAX,109
9921,initial,2020-08-01,BASIC,33
9922,initial,2022-01-01,PRO,85
9923,initial,2022-06-01,PRO,85
9924,initial,2021-09-01,PRO,75
9925,initial,2021-07-01,BASIC,43
9926,initial,2020-07-01,PRO,65
9927,initial,2022-05-01,MAX,119
9928,initial,2021-05-01,PRO,75
9929,initial,2022-10-01,MAX,119
9930,initial,2021-06-01,BASIC,43
9931,initial,2022-07-01,PRO,85
9932,initial,2021-09-01,PRO,75
9933,initial,2022-03-01,PRO,85
9934,initial,2021-06-01,BASIC,43
9935,initial,2022-03-01,MAX,119
9936,initial,2022-12-01,PRO,85
9937,initial,2022-07-01,BASIC,53
9938,initial,2020-06-01,PRO,65
9939,initial,2020-09-01,PRO,65
9940,initial,2020-02-01,BASIC,33
9941,initial,2020-09-01,PRO,65
9942,initial,2021-12-01,PRO,75
9943,initial,2020-04-01,PRO,65
9944,initial,2020-06-01,PRO,65
9945,initial,2020-02-01,MAX,99
9946,initial,2022-08-01,BASIC,53
9947,initial,2021-02-01,PRO,75
9948,initial,2020-03-01,BASIC,33
9949,initial,2022-04-01,PRO,85
9950,initial,2020-11-01,BASIC,33
9951,initial,2021-09-01,BASIC,43
9952,initial,2022-10-01,BASIC,53
9953,initial,2021-03-01,PRO,75
9954,initial,2020-01-01,PRO,65
9955,initial,2022-07-01,PRO,85
9956,initial,2020-10-01,PRO,65
9957,initial,2021-06-01,PRO,75
9958,initial,2020-09-01,BASIC,33
9959,initial,2022-12-01,BASIC,53
9960,initial,2022-01-01,BASIC,53
9961,initial,2020-12-01,PRO,65
9962,initial,2020-01-01,PRO,65
9963,initial,2021-06-01,PRO,75
9964,initial,2020-05-01,BASIC,33
9965,initial,2022-10-01,MAX,119
9966,initial,2020-12-01,BASIC,33
9967,initial,2022-08-01,BASIC,53
9968,initial,2022-03-01,BASIC,53
9969,initial,2022-08-01,MAX,119
9970,initial,2022-07-01,BASIC,53
9971,initial,2021-05-01,PRO,75
9972,initial,2022-12-01,PRO,85
9973,initial,2022-04-01,MAX,119
9974,initial,2021-03-01,PRO,75
9975,initial,2022-11-01,BASIC,53
9976,initial,2021-02-01,MAX,109
9977,initial,2021-07-01,PRO,75
9978,initial,2022-12-01,PRO,85
9979,initial,2020-05-01,PRO,65
9980,initial,2022-11-01,MAX,119
9981,initial,2020-03-01,BASIC,33
9982,initial,2021-02-01,BASIC,43
9983,initial,2020-08-01,BASIC,33
9984,initial,2021-09-01,MAX,109
9985,initial,2022-11-01,BASIC,53
9986,initial,2020-10-01,PRO,65
9987,initial,2022-05-01,BASIC,53
9988,initial,2022-03-01,MAX,119
9989,initial,2021-07-01,PRO,75
9990,initial,2022-01-01,MAX,119
9991,initial,2021-08-01,BASIC,43
9992,initial,2022-03-01,PRO,85
9993,initial,2020-01-01,BASIC,33
9994,initial,2022-06-01,BASIC,53
9995,initial,2020-07-01,PRO,65
9996,initial,2020-08-01,BASIC,33
9997,initial,2020-05-01,PRO,65
9998,initial,2022-10-01,BASIC,53
9999,initial,2021-07-01,BASIC,43
10000,initial,2021-12-01,PRO,75
10001,initial,2021-08-01,BASIC,43
10002,initial,2021-05-01,BASIC,43
10003,initial,2021-05-01,PRO,75
10004,initial,2021-12-01,BASIC,43
10005,initial,2020-03-01,PRO,65
10006,initial,2021-02-01,MAX,109
10007,initial,2020-12-01,BASIC,33
10008,initial,2021-01-01,MAX,109
10009,initial,2022-02-01,BASIC,53
10010,initial,2022-05-01,BASIC,53
10011,initial,2022-09-01,PRO,85
10012,initial,2020-08-01,BASIC,33
10013,initial,2020-08-01,MAX,99
10014,initial,2021-01-01,PRO,75
10015,initial,2022-10-01,PRO,85
10016,initial,2021-05-01,BASIC,43
10017,initial,2020-07-01,PRO,65
10018,initial,2022-02-01,BASIC,53
10019,initial,2020-05-01,PRO,65
10020,initial,2021-07-01,MAX,109
10021,initial,2021-10-01,PRO,75
10022,initial,2022-11-01,PRO,85
10023,initial,2021-03-01,PRO,75
10024,initial,2020-12-01,MAX,99
10025,initial,2020-01-01,BASIC,33
10026,initial,2022-06-01,BASIC,53
10027,initial,2021-05-01,PRO,75
10028,initial,2022-08-01,BASIC,53
10029,initial,2020-02-01,BASIC,33
10030,initial,2021-08-01,MAX,109
10031,initial,2021-12-01,BASIC,43
10032,initial,2022-12-01,PRO,85
10033,initial,2020-12-01,MAX,99
10034,initial,2021-07-01,MAX,109
10035,initial,2020-08-01,PRO,65
10036,initial,2022-08-01,PRO,85
10037,initial,2020-03-01,MAX,99
10038,initial,2022-09-01,PRO,85
10039,initial,2022-08-01,PRO,85
10040,initial,2020-06-01,BASIC,33
10041,initial,2021-12-01,BASIC,43
10042,initial,2022-10-01,PRO,85
10043,initial,2022-08-01,BASIC,53
10044,initial,2022-02-01,BASIC,53
10045,initial,2021-02-01,BASIC,43
10046,initial,2022-06-01,BASIC,53
10047,initial,2020-09-01,PRO,65
10048,initial,2020-02-01,MAX,99
10049,initial,2021-06-01,BASIC,43
10050,initial,2022-04-01,PRO,85
10051,initial,2022-03-01,MAX,119
10052,initial,2020-01-01,PRO,65
10053,initial,2022-11-01,BASIC,53
10054,initial,2020-10-01,MAX,99
10055,initial,2020-11-01,MAX,99
10056,initial,2022-05-01,BASIC,53
10057,initial,2020-08-01,PRO,65
10058,initial,2020-09-01,PRO,65
10059,initial,2022-05-01,BASIC,53
10060,initial,2020-07-01,PRO,65
10061,initial,2020-08-01,PRO,65
10062,initial,2021-08-01,BASIC,43
10063,initial,2022-09-01,BASIC,53
10064,initial,2021-05-01,PRO,75
10065,initial,2021-10-01,PRO,75
10066,initial,2020-01-01,BASIC,33
10067,initial,2020-03-01,BASIC,33
10068,initial,2021-08-01,BASIC,43
10069,initial,2021-09-01,BASIC,43
10070,initial,2020-07-01,MAX,99
10071,initial,2021-10-01,BASIC,43
10072,initial,2021-12-01,BASIC,43
10073,initial,2022-04-01,BASIC,53
10074,initial,2022-01-01,PRO,85
10075,initial,2022-05-01,PRO,85
10076,initial,2022-06-01,PRO,85
10077,initial,2020-11-01,MAX,99
10078,initial,2022-12-01,BASIC,53
10079,initial,2021-09-01,BASIC,43
10080,initial,2020-01-01,BASIC,33
10081,initial,2022-08-01,MAX,119
10082,initial,2020-04-01,PRO,65
10083,initial,2020-09-01,PRO,65
10084,initial,2022-01-01,PRO,85
10085,initial,2022-04-01,PRO,85
10086,initial,2021-11-01,PRO,75
10087,initial,2020-08-01,BASIC,33
10088,initial,2022-01-01,BASIC,53
10089,initial,2020-02-01,BASIC,33
10090,initial,2020-07-01,MAX,99
10091,initial,2022-01-01,MAX,119
10092,initial,2021-04-01,MAX,109
10093,initial,2020-12-01,BASIC,33
10094,initial,2022-12-01,MAX,119
10095,initial,2021-06-01,MAX,109
10096,initial,2022-11-01,BASIC,53
10097,initial,2020-08-01,MAX,99
10098,initial,2022-12-01,PRO,85
10099,initial,2022-10-01,PRO,85
10100,initial,2021-11-01,BASIC,43
10101,initial,2020-05-01,BASIC,33
10102,initial,2022-01-01,PRO,85
10103,initial,2021-04-01,BASIC,43
10104,initial,2022-11-01,BASIC,53
10105,initial,2021-11-01,PRO,75
10106,initial,2020-03-01,PRO,65
10107,initial,2020-11-01,BASIC,33
10108,initial,2021-09-01,BASIC,43
10109,initial,2020-12-01,PRO,65
10110,initial,2020-04-01,PRO,65
10111,initial,2022-05-01,BASIC,53
10112,initial,2021-07-01,PRO,75
10113,initial,2020-08-01,PRO,65
10114,initial,2020-04-01,BASIC,33
10115,initial,2021-08-01,BASIC,43
10116,initial,2021-11-01,BASIC,43
10117,initial,2021-07-01,PRO,75
10118,initial,2022-05-01,PRO,85
10119,initial,2020-08-01,BASIC,33
10120,initial,2021-04-01,BASIC,43
10121,initial,2021-05-01,PRO,75
10122,initial,2020-10-01,BASIC,33
10123,initial,2020-07-01,MAX,99
10124,initial,2020-12-01,BASIC,33
10125,initial,2021-11-01,PRO,75
10126,initial,2022-11-01,MAX,119
10127,initial,2021-11-01,BASIC,43
10128,initial,2020-07-01,PRO,65
10129,initial,2022-06-01,BASIC,53
10130,initial,2020-10-01,PRO,65
10131,initial,2020-02-01,PRO,65
10132,initial,2021-04-01,MAX,109
10133,initial,2021-03-01,PRO,75
10134,initial,2022-01-01,BASIC,53
10135,initial,2022-09-01,BASIC,53
10136,initial,2020-07-01,BASIC,33
10137,initial,2020-06-01,MAX,99
10138,initial,2021-12-01,PRO,75
10139,initial,2022-03-01,BASIC,53
10140,initial,2020-02-01,PRO,65
10141,initial,2022-06-01,BASIC,53
10142,initial,2021-10-01,BASIC,43
10143,initial,2022-09-01,PRO,85
10144,initial,2021-09-01,PRO,75
10145,initial,2022-06-01,BASIC,53
10146,initial,2021-04-01,MAX,109
10147,initial,2021-03-01,PRO,75
10148,initial,2021-12-01,BASIC,43
10149,initial,2020-03-01,PRO,65
10150,initial,2022-02-01,BASIC,53
10151,initial,2021-11-01,BASIC,43
10152,initial,2022-10-01,BASIC,53
10153,initial,2020-01-01,PRO,65
10154,initial,2020-09-01,MAX,99
10155,initial,2020-02-01,PRO,65
10156,initial,2020-06-01,BASIC,33
10157,initial,2022-11-01,MAX,119
10158,initial,2021-10-01,MAX,109
10159,initial,2021-04-01,PRO,75
10160,initial,2022-11-01,PRO,85
10161,initial,2021-08-01,PRO,75
10162,initial,2022-02-01,PRO,85
10163,initial,2021-12-01,BASIC,43
10164,initial,2021-02-01,BASIC,43
10165,initial,2022-03-01,BASIC,53
10166,initial,2020-05-01,MAX,99
10167,initial,2021-07-01,BASIC,43
10168,initial,2022-01-01,BASIC,53
10169,initial,2021-09-01,PRO,75
10170,initial,2020-07-01,BASIC,33
10171,initial,2020-11-01,BASIC,33
10172,initial,2022-06-01,PRO,85
10173,initial,2021-04-01,PRO,75
10174,initial,2020-12-01,BASIC,33
10175,initial,2021-11-01,PRO,75
10176,initial,2021-09-01,BASIC,43
10177,initial,2022-08-01,PRO,85
10178,initial,2020-06-01,PRO,65
10179,initial,2022-06-01,BASIC,53
10180,initial,2021-06-01,PRO,75
10181,initial,2022-06-01,PRO,85
10182,initial,2020-06-01,MAX,99
10183,initial,2020-04-01,BASIC,33
10184,initial,2021-10-01,PRO,75
10185,initial,2022-10-01,BASIC,53
10186,initial,2020-03-01,PRO,65
10187,initial,2022-01-01,BASIC,53
10188,initial,2022-12-01,PRO,85
10189,initial,2021-09-01,PRO,75
10190,initial,2022-12-01,PRO,85
10191,initial,2020-02-01,BASIC,33
10192,initial,2020-01-01,MAX,99
10193,initial,2021-05-01,MAX,109
10194,initial,2021-12-01,PRO,75
10195,initial,2021-01-01,BASIC,43
10196,initial,2021-06-01,MAX,109
10197,initial,2020-12-01,BASIC,33
10198,initial,2022-06-01,PRO,85
10199,initial,2022-02-01,BASIC,53
10200,initial,2022-11-01,PRO,85
10201,initial,2020-10-01,PRO,65
10202,initial,2021-06-01,MAX,109
10203,initial,2021-10-01,MAX,109
10204,initial,2020-08-01,MAX,99
10205,initial,2021-09-01,BASIC,43
10206,initial,2021-02-01,MAX,109
10207,initial,2020-03-01,MAX,99
10208,initial,2022-09-01,BASIC,53
10209,initial,2020-04-01,BASIC,33
10210,initial,2022-07-01,BASIC,53
10211,initial,2021-12-01,BASIC,43
10212,initial,2021-06-01,PRO,75
10213,initial,2022-03-01,PRO,85
10214,initial,2020-06-01,BASIC,33
10215,initial,2020-04-01,BASIC,33
10216,initial,2022-06-01,PRO,85
10217,initial,2022-04-01,BASIC,53
10218,initial,2020-12-01,PRO,65
10219,initial,2021-10-01,PRO,75
10220,initial,2020-03-01,MAX,99
10221,initial,2021-09-01,BASIC,43
10222,initial,2022-02-01,MAX,119
10223,initial,2022-05-01,PRO,85
10224,initial,2022-01-01,BASIC,53
10225,initial,2020-01-01,PRO,65
10226,initial,2021-09-01,MAX,109
10227,initial,2022-01-01,MAX,119
10228,initial,2021-02-01,PRO,75
10229,initial,2022-07-01,BASIC,53
10230,initial,2021-11-01,PRO,75
10231,initial,2022-11-01,PRO,85
10232,initial,2020-09-01,BASIC,33
10233,initial,2022-02-01,MAX,119
10234,initial,2020-03-01,BASIC,33
10235,initial,2021-06-01,BASIC,43
10236,initial,2020-11-01,BASIC,33
10237,initial,2020-09-01,PRO,65
10238,initial,2020-05-01,PRO,65
10239,initial,2022-12-01,MAX,119
10240,initial,2020-07-01,PRO,65
10241,initial,2020-03-01,PRO,65
10242,initial,2020-03-01,PRO,65
10243,initial,2021-08-01,PRO,75
10244,initial,2022-12-01,PRO,85
10245,initial,2022-01-01,BASIC,53
10246,initial,2021-04-01,BASIC,43
10247,initial,2022-01-01,PRO,85
10248,initial,2021-06-01,PRO,75
10249,initial,2022-10-01,BASIC,53
10250,initial,2021-09-01,PRO,75
10251,initial,2020-01-01,PRO,65
10252,initial,2022-12-01,PRO,85
10253,initial,2020-01-01,BASIC,33
10254,initial,2022-11-01,PRO,85
10255,initial,2022-11-01,BASIC,53
10256,initial,2021-09-01,BASIC,43
10257,initial,2020-11-01,MAX,99
10258,initial,2021-03-01,BASIC,43
10259,initial,2022-04-01,PRO,85
10260,initial,2020-09-01,PRO,65
10261,initial,2022-06-01,PRO,85
10262,initial,2021-01-01,PRO,75
10263,initial,2020-01-01,BASIC,33
10264,initial,2020-02-01,BASIC,33
10265,initial,2021-05-01,BASIC,43
10266,initial,2020-09-01,BASIC,33
10267,initial,2020-04-01,PRO,65
10268,initial,2020-03-01,PRO,65
10269,initial,2022-04-01,MAX,119
10270,initial,2020-01-01,BASIC,33
10271,initial,2021-08-01,PRO,75
10272,initial,2021-01-01,PRO,75
10273,initial,2020-11-01,BASIC,33
10274,initial,2022-03-01,PRO,85
10275,initial,2022-04-01,BASIC,53
10276,initial,2020-10-01,BASIC,33
10277,initial,2022-06-01,BASIC,53
10278,initial,2021-05-01,PRO,75
10279,initial,2022-12-01,BASIC,53
10280,initial,2021-02-01,PRO,75
10281,initial,2022-08-01,MAX,119
10282,initial,2020-12-01,MAX,99
10283,initial,2022-04-01,PRO,85
10284,initial,2022-05-01,PRO,85
10285,initial,2021-11-01,PRO,75
10286,initial,2021-11-01,PRO,75
10287,initial,2022-09-01,BASIC,53
10288,initial,2021-09-01,MAX,109
10289,initial,2020-11-01,MAX,99
10290,initial,2021-01-01,BASIC,43
10291,initial,2021-04-01,MAX,109
10292,initial,2022-09-01,BASIC,53
10293,initial,2021-01-01,PRO,75
10294,initial,2021-02-01,BASIC,43
10295,initial,2022-02-01,PRO,85
10296,initial,2022-10-01,PRO,85
10297,initial,2021-10-01,PRO,75
10298,initial,2022-04-01,PRO,85
10299,initial,2021-03-01,BASIC,43
10300,initial,2021-10-01,MAX,109
10301,initial,2021-08-01,BASIC,43
10302,initial,2022-09-01,PRO,85
10303,initial,2021-02-01,MAX,109
10304,initial,2021-05-01,BASIC,43
10305,initial,2022-11-01,BASIC,53
10306,initial,2021-11-01,BASIC,43
10307,initial,2020-01-01,PRO,65
10308,initial,2020-01-01,BASIC,33
10309,initial,2020-10-01,MAX,99
10310,initial,2020-12-01,PRO,65
10311,initial,2021-10-01,PRO,75
10312,initial,2021-08-01,BASIC,43
10313,initial,2022-10-01,BASIC,53
10314,initial,2021-02-01,PRO,75
10315,initial,2022-08-01,BASIC,53
10316,initial,2022-11-01,BASIC,53
10317,initial,2021-11-01,BASIC,43
10318,initial,2021-05-01,BASIC,43
10319,initial,2021-08-01,BASIC,43
10320,initial,2021-02-01,BASIC,43
10321,initial,2021-06-01,MAX,109
10322,initial,2020-12-01,PRO,65
10323,initial,2022-04-01,MAX,119
10324,initial,2020-03-01,PRO,65
10325,initial,2020-10-01,BASIC,33
10326,initial,2020-02-01,PRO,65
10327,initial,2020-11-01,PRO,65
10328,initial,2021-10-01,BASIC,43
10329,initial,2021-04-01,MAX,109
10330,initial,2021-07-01,MAX,109
10331,initial,2020-04-01,MAX,99
10332,initial,2022-03-01,BASIC,53
10333,initial,2022-02-01,BASIC,53
10334,initial,2022-09-01,BASIC,53
10335,initial,2021-07-01,BASIC,43
10336,initial,2022-04-01,PRO,85
10337,initial,2020-12-01,PRO,65
10338,initial,2022-07-01,BASIC,53
10339,initial,2021-06-01,BASIC,43
10340,initial,2020-05-01,PRO,65
10341,initial,2021-12-01,PRO,75
10342,initial,2022-10-01,PRO,85
10343,initial,2021-03-01,MAX,109
10344,initial,2022-04-01,MAX,119
10345,initial,2020-12-01,BASIC,33
10346,initial,2022-05-01,MAX,119
10347,initial,2021-08-01,PRO,75
10348,initial,2021-10-01,BASIC,43
10349,initial,2022-07-01,PRO,85
10350,initial,2022-03-01,PRO,85
10351,initial,2022-12-01,PRO,85
10352,initial,2022-10-01,BASIC,53
10353,initial,2021-04-01,MAX,109
10354,initial,2021-01-01,PRO,75
10355,initial,2020-05-01,BASIC,33
10356,initial,2022-06-01,PRO,85
10357,initial,2020-11-01,PRO,65
10358,initial,2020-09-01,MAX,99
10359,initial,2022-09-01,BASIC,53
10360,initial,2022-08-01,BASIC,53
10361,initial,2022-11-01,BASIC,53
10362,initial,2021-01-01,PRO,75
10363,initial,2020-10-01,PRO,65
10364,initial,2021-04-01,PRO,75
10365,initial,2021-05-01,PRO,75
10366,initial,2021-01-01,BASIC,43
9,UPGRADE,2021-07-01,MAX,109
11,UPGRADE,2022-01-01,MAX,119
12,UPGRADE,2022-09-01,PRO,85
14,UPGRADE,2020-07-01,PRO,65
16,UPGRADE,2022-11-01,MAX,119
21,UPGRADE,2022-10-01,MAX,119
26,UPGRADE,2022-07-01,PRO,85
29,UPGRADE,2022-07-01,MAX,119
31,UPGRADE,2022-11-01,MAX,119
33,UPGRADE,2022-11-01,PRO,85
37,UPGRADE,2020-11-01,MAX,99
39,UPGRADE,2022-04-01,MAX,119
45,UPGRADE,2022-11-01,MAX,119
46,UPGRADE,2022-03-01,MAX,119
47,UPGRADE,2021-06-01,MAX,109
53,UPGRADE,2021-01-01,MAX,109
56,UPGRADE,2022-04-01,MAX,119
60,UPGRADE,2021-07-01,MAX,109
62,UPGRADE,2021-10-01,MAX,109
65,UPGRADE,2022-11-01,MAX,119
69,UPGRADE,2022-11-01,MAX,119
77,UPGRADE,2021-11-01,PRO,75
78,UPGRADE,2022-02-01,MAX,119
90,UPGRADE,2021-09-01,MAX,109
95, ,2021-06-01,MAX,109
101,UPGRADE,2022-08-01,PRO,85
105,UPGRADE,2022-07-01,MAX,119
108,UPGRADE,2022-11-01,PRO,85
109,UPGRADE,2020-10-01,MAX,99
111,UPGRADE,2022-04-01,MAX,119
112,UPGRADE,2022-08-01,MAX,119
117,UPGRADE,2022-06-01,MAX,119
118,UPGRADE,2022-05-01,MAX,119
120,UPGRADE,2021-10-01,PRO,75
123,UPGRADE,2021-04-01,MAX,109
125,UPGRADE,2022-08-01,MAX,119
128,UPGRADE,2021-12-01,PRO,75
130,UPGRADE,2022-11-01,PRO,85
132,UPGRADE,2021-12-01,PRO,75
133,UPGRADE,2022-07-01,MAX,119
145,UPGRADE,2022-11-01,MAX,119
147,UPGRADE,2021-01-01,PRO,75
150,UPGRADE,2022-01-01,MAX,119
151,UPGRADE,2021-11-01,MAX,109
152,UPGRADE,2022-10-01,MAX,119
153,UPGRADE,2022-01-01,MAX,119
154,UPGRADE,2022-04-01,MAX,119
158,UPGRADE,2021-07-01,MAX,109
159,UPGRADE,2021-07-01,MAX,109
163,UPGRADE,2020-08-01,MAX,99
165,UPGRADE,2022-06-01,MAX,119
172,UPGRADE,2022-01-01,MAX,119
176,UPGRADE,2022-11-01,MAX,119
178,UPGRADE,2022-05-01,MAX,119
183,UPGRADE,2022-11-01,MAX,119
184,UPGRADE,2022-11-01,PRO,85
187,UPGRADE,2022-05-01,MAX,119
189,UPGRADE,2022-05-01,MAX,119
190,UPGRADE,2021-11-01,PRO,75
191,UPGRADE,2022-05-01,MAX,119
196,UPGRADE,2021-07-01,MAX,109
197,UPGRADE,2020-11-01,MAX,99
201,UPGRADE,2022-09-01,MAX,119
202,UPGRADE,2021-09-01,MAX,109
203,UPGRADE,2020-07-01,MAX,99
206,UPGRADE,2020-11-01,MAX,99
210,UPGRADE,2021-02-01,MAX,109
216,UPGRADE,2022-07-01,MAX,119
221,UPGRADE,2021-10-01,MAX,109
232,UPGRADE,2021-05-01,MAX,109
235,UPGRADE,2021-11-01,MAX,109
236,UPGRADE,2020-11-01,MAX,99
239,UPGRADE,2022-03-01,PRO,85
241,UPGRADE,2022-06-01,PRO,85
245,UPGRADE,2022-06-01,MAX,119
247,UPGRADE,2022-02-01,MAX,119
250,UPGRADE,2021-08-01,MAX,109
254,UPGRADE,2021-06-01,PRO,75
255,UPGRADE,2021-12-01,MAX,109
258,UPGRADE,2021-08-01,PRO,75
259,UPGRADE,2022-01-01,MAX,119
262, ,2021-04-01,PRO,75
264,UPGRADE,2022-03-01,PRO,85
265,UPGRADE,2022-07-01,PRO,85
268,UPGRADE,2021-10-01,MAX,109
271,UPGRADE,2022-04-01,MAX,119
274,UPGRADE,2021-04-01,MAX,109
279,UPGRADE,2022-06-01,MAX,119
281,UPGRADE,2020-08-01,MAX,99
285,UPGRADE,2022-04-01,PRO,85
288,UPGRADE,2022-01-01,MAX,119
289,UPGRADE,2022-04-01,MAX,119
293,UPGRADE,2022-07-01,MAX,119
294,UPGRADE,2022-03-01,MAX,119
295,UPGRADE,2020-11-01,MAX,99
296,UPGRADE,2022-05-01,MAX,119
300,UPGRADE,2021-10-01,MAX,109
301, ,2022-11-01,MAX,119
303,UPGRADE,2021-05-01,MAX,109
305,UPGRADE,2020-10-01,MAX,99
307,UPGRADE,2022-03-01,MAX,119
308,UPGRADE,2022-09-01,MAX,119
310,UPGRADE,2022-06-01,MAX,119
312,UPGRADE,2022-09-01,MAX,119
313,UPGRADE,2022-03-01,MAX,119
316,UPGRADE,2022-06-01,PRO,85
317,UPGRADE,2021-07-01,MAX,109
321,UPGRADE,2021-01-01,MAX,109
322,UPGRADE,2021-02-01,MAX,109
323,UPGRADE,2022-01-01,MAX,119
326,UPGRADE,2022-02-01,MAX,119
329,UPGRADE,2022-08-01,PRO,85
330,UPGRADE,2021-10-01,MAX,109
332,UPGRADE,2022-04-01,MAX,119
333,UPGRADE,2022-11-01,MAX,119
336,UPGRADE,2021-07-01,MAX,109
340,UPGRADE,2021-11-01,PRO,75
341,UPGRADE,2022-11-01,PRO,85
345,UPGRADE,2022-06-01,MAX,119
347,UPGRADE,2021-07-01,MAX,109
348,UPGRADE,2021-03-01,PRO,75
353,UPGRADE,2022-10-01,PRO,85
355,UPGRADE,2021-03-01,MAX,109
358,UPGRADE,2021-04-01,MAX,109
360,UPGRADE,2021-11-01,MAX,109
361,UPGRADE,2021-09-01,PRO,75
365,UPGRADE,2021-07-01,PRO,75
375,UPGRADE,2021-08-01,PRO,75
377,UPGRADE,2022-04-01,MAX,119
378,UPGRADE,2022-08-01,MAX,119
383,UPGRADE,2022-09-01,MAX,119
388,UPGRADE,2022-06-01,MAX,119
391,UPGRADE,2022-11-01,MAX,119
395,UPGRADE,2021-12-01,PRO,75
399,UPGRADE,2022-09-01,MAX,119
403,UPGRADE,2022-09-01,MAX,119
408,UPGRADE,2022-05-01,PRO,85
409,UPGRADE,2022-01-01,MAX,119
410,UPGRADE,2021-02-01,MAX,109
413,UPGRADE,2021-09-01,MAX,109
415,UPGRADE,2021-11-01,PRO,75
420,UPGRADE,2022-10-01,MAX,119
422,UPGRADE,2022-04-01,PRO,85
424,UPGRADE,2021-10-01,MAX,109
430,UPGRADE,2022-06-01,MAX,119
431,UPGRADE,2022-04-01,MAX,119
433,UPGRADE,2022-02-01,MAX,119
435,UPGRADE,2022-11-01,MAX,119
438,UPGRADE,2022-05-01,MAX,119
440,UPGRADE,2021-12-01,MAX,109
441,UPGRADE,2021-07-01,PRO,75
442,UPGRADE,2021-12-01,MAX,109
446,UPGRADE,2021-05-01,PRO,75
447,UPGRADE,2020-09-01,PRO,65
455,UPGRADE,2022-07-01,MAX,119
457,UPGRADE,2021-08-01,PRO,75
459,UPGRADE,2022-11-01,MAX,119
460,UPGRADE,2021-10-01,MAX,109
461,UPGRADE,2021-03-01,PRO,75
462,UPGRADE,2022-01-01,PRO,85
463,UPGRADE,2021-12-01,MAX,109
465,UPGRADE,2021-10-01,MAX,109
470,UPGRADE,2021-05-01,MAX,109
473,UPGRADE,2022-11-01,MAX,119
475,UPGRADE,2021-06-01,MAX,109
477,UPGRADE,2022-05-01,MAX,119
478,UPGRADE,2022-06-01,MAX,119
481,UPGRADE,2021-04-01,PRO,75
482,UPGRADE,2022-01-01,MAX,119
485,UPGRADE,2021-05-01,MAX,109
486,UPGRADE,2021-01-01,MAX,109
489,UPGRADE,2021-10-01,MAX,109
492,UPGRADE,2022-05-01,PRO,85
494,UPGRADE,2021-09-01,MAX,109
497,UPGRADE,2022-07-01,PRO,85
506,UPGRADE,2021-06-01,MAX,109
510,UPGRADE,2021-02-01,MAX,109
511,UPGRADE,2021-09-01,MAX,109
512,UPGRADE,2021-07-01,MAX,109
515,UPGRADE,2021-11-01,MAX,109
517,UPGRADE,2021-08-01,MAX,109
518,UPGRADE,2021-05-01,MAX,109
520,UPGRADE,2021-01-01,PRO,75
521,UPGRADE,2022-05-01,MAX,119
525,UPGRADE,2022-08-01,PRO,85
529,UPGRADE,2022-11-01,PRO,85
530,UPGRADE,2022-07-01,PRO,85
532,UPGRADE,2022-03-01,MAX,119
535,UPGRADE,2022-07-01,PRO,85
548,UPGRADE,2022-03-01,MAX,119
551,UPGRADE,2020-10-01,MAX,99
553,UPGRADE,2021-09-01,MAX,109
554,UPGRADE,2022-02-01,MAX,119
555,UPGRADE,2022-03-01,MAX,119
558,UPGRADE,2021-11-01,MAX,109
566,UPGRADE,2021-01-01,PRO,75
569,UPGRADE,2020-12-01,MAX,99
